QID,link,label,countCountries,countPersons
Q3655176,https://www.wikidata.org/wiki/Q3655176,Candelaria,2,2
Q3655360,https://www.wikidata.org/wiki/Q3655360,Canio,1,2
Q365625,https://www.wikidata.org/wiki/Q365625,Adolphe,24,397
Q365782,https://www.wikidata.org/wiki/Q365782,Euphrosyne,1,1
Q365967,https://www.wikidata.org/wiki/Q365967,Adolphus,8,36
Q366030,https://www.wikidata.org/wiki/Q366030,Adomas,1,5
Q3660491,https://www.wikidata.org/wiki/Q3660491,Caro,4,6
Q3661011,https://www.wikidata.org/wiki/Q3661011,Carwyn,1,2
Q3661893,https://www.wikidata.org/wiki/Q3661893,Cass,4,15
Q3661993,https://www.wikidata.org/wiki/Q3661993,Cassidy,3,14
Q3663231,https://www.wikidata.org/wiki/Q3663231,Cataldo,3,17
Q3663350,https://www.wikidata.org/wiki/Q3663350,Catello,2,3
Q3663359,https://www.wikidata.org/wiki/Q3663359,Catena,1,1
Q3663631,https://www.wikidata.org/wiki/Q3663631,Catriona,5,9
Q3664058,https://www.wikidata.org/wiki/Q3664058,Kelly,26,319
Q3664217,https://www.wikidata.org/wiki/Q3664217,Celerino,2,2
Q3664222,https://www.wikidata.org/wiki/Q3664222,Celeste,17,34
Q3664261,https://www.wikidata.org/wiki/Q3664261,Celio,5,10
Q3664307,https://www.wikidata.org/wiki/Q3664307,Celso,19,107
Q3664376,https://www.wikidata.org/wiki/Q3664376,Cencio,1,3
Q3665607,https://www.wikidata.org/wiki/Q3665607,Cesidio,2,6
Q3666114,https://www.wikidata.org/wiki/Q3666114,Chandra,11,47
Q3666236,https://www.wikidata.org/wiki/Q3666236,Chantal,22,108
Q3666286,https://www.wikidata.org/wiki/Q3666286,Charalampos,3,12
Q3667197,https://www.wikidata.org/wiki/Q3667197,Cherie,1,4
Q3667202,https://www.wikidata.org/wiki/Q3667202,Cherilyn,1,1
Q367122,https://www.wikidata.org/wiki/Q367122,Gaius,3,4
Q3677254,https://www.wikidata.org/wiki/Q3677254,Cino,1,9
Q3679132,https://www.wikidata.org/wiki/Q3679132,Clarissa,9,24
Q3679146,https://www.wikidata.org/wiki/Q3679146,Clark,9,95
Q3680505,https://www.wikidata.org/wiki/Q3680505,Cleofa,1,1
Q3680865,https://www.wikidata.org/wiki/Q3680865,Clizia,1,3
Q3682834,https://www.wikidata.org/wiki/Q3682834,Colleen,11,74
Q368314,https://www.wikidata.org/wiki/Q368314,Carles,7,207
Q3686044,https://www.wikidata.org/wiki/Q3686044,Concepción,6,34
Q3686306,https://www.wikidata.org/wiki/Q3686306,Concordia,3,3
Q3687088,https://www.wikidata.org/wiki/Q3687088,Cono,3,4
Q3687182,https://www.wikidata.org/wiki/Q3687182,Consalvo,1,2
Q3687422,https://www.wikidata.org/wiki/Q3687422,Consolata,1,1
Q3687662,https://www.wikidata.org/wiki/Q3687662,Consuelo,15,55
Q3693328,https://www.wikidata.org/wiki/Q3693328,Coral,5,13
Q3693468,https://www.wikidata.org/wiki/Q3693468,Corebo,1,1
Q3693555,https://www.wikidata.org/wiki/Q3693555,Corin,3,5
Q3693932,https://www.wikidata.org/wiki/Q3693932,Corona,2,2
Q3695080,https://www.wikidata.org/wiki/Q3695080,Cosetta,1,2
Q3697043,https://www.wikidata.org/wiki/Q3697043,Crescenzo,1,6
Q3697581,https://www.wikidata.org/wiki/Q3697581,Cristo,1,5
Q3699723,https://www.wikidata.org/wiki/Q3699723,Curzio,2,10
Q3699777,https://www.wikidata.org/wiki/Q3699777,Cutberto,1,1
Q3700909,https://www.wikidata.org/wiki/Q3700909,Daina,1,2
Q3701009,https://www.wikidata.org/wiki/Q3701009,Dale,10,277
Q3701181,https://www.wikidata.org/wiki/Q3701181,Dalmacio,2,5
Q3701221,https://www.wikidata.org/wiki/Q3701221,Damaso,5,7
Q3701236,https://www.wikidata.org/wiki/Q3701236,Damhnait,1,1
Q3701324,https://www.wikidata.org/wiki/Q3701324,Damon,10,83
Q3702758,https://www.wikidata.org/wiki/Q3702758,Darko,9,100
Q370292,https://www.wikidata.org/wiki/Q370292,Oleg,25,429
Q3705926,https://www.wikidata.org/wiki/Q3705926,Desdemona,1,1
Q3705953,https://www.wikidata.org/wiki/Q3705953,Desiderato,2,2
Q3706010,https://www.wikidata.org/wiki/Q3706010,Despoina,2,3
Q3707028,https://www.wikidata.org/wiki/Q3707028,Didimo,2,4
Q370731,https://www.wikidata.org/wiki/Q370731,August,45,2151
Q3707672,https://www.wikidata.org/wiki/Q3707672,Diletta,1,6
Q3707700,https://www.wikidata.org/wiki/Q3707700,Dilys,1,6
Q37080,https://www.wikidata.org/wiki/Q37080,Leon,57,706
Q3708491,https://www.wikidata.org/wiki/Q3708491,Diomira,1,1
Q3710076,https://www.wikidata.org/wiki/Q3710076,Dyzma,6,13
Q3712620,https://www.wikidata.org/wiki/Q3712620,Dolce,1,1
Q3712839,https://www.wikidata.org/wiki/Q3712839,Dominika,7,55
Q3714212,https://www.wikidata.org/wiki/Q3714212,Dorcas,2,4
Q3714998,https://www.wikidata.org/wiki/Q3714998,Drago,10,48
Q3715128,https://www.wikidata.org/wiki/Q3715128,Drake,2,17
Q3715637,https://www.wikidata.org/wiki/Q3715637,Duane,9,113
Q3717844,https://www.wikidata.org/wiki/Q3717844,Ebe,2,5
Q3719004,https://www.wikidata.org/wiki/Q3719004,Eden,1,1
Q3719019,https://www.wikidata.org/wiki/Q3719019,Edera,1,1
Q3719169,https://www.wikidata.org/wiki/Q3719169,Edilio,2,4
Q3720286,https://www.wikidata.org/wiki/Q3720286,Egbert,12,57
Q3720295,https://www.wikidata.org/wiki/Q3720295,Egeo,1,1
Q3720434,https://www.wikidata.org/wiki/Q3720434,Egisto,1,19
Q3720460,https://www.wikidata.org/wiki/Q3720460,Egiziano,1,1
Q3720465,https://www.wikidata.org/wiki/Q3720465,Egle,2,4
Q372048,https://www.wikidata.org/wiki/Q372048,Luiz Carlos,1,35
Q3720649,https://www.wikidata.org/wiki/Q3720649,Eija,1,10
Q3721193,https://www.wikidata.org/wiki/Q3721193,Elda,6,17
Q372250,https://www.wikidata.org/wiki/Q372250,Adrian,59,744
Q3722956,https://www.wikidata.org/wiki/Q3722956,Elide,1,3
Q3723475,https://www.wikidata.org/wiki/Q3723475,Elle,4,16
Q3723699,https://www.wikidata.org/wiki/Q3723699,Elton,13,51
Q3723729,https://www.wikidata.org/wiki/Q3723729,Elvezio,1,3
Q3723739,https://www.wikidata.org/wiki/Q3723739,Elvio,4,22
Q372399,https://www.wikidata.org/wiki/Q372399,Boglárka,1,5
Q3724158,https://www.wikidata.org/wiki/Q3724158,Emidio,3,18
Q3725544,https://www.wikidata.org/wiki/Q3725544,Enotrio,1,1
Q3726874,https://www.wikidata.org/wiki/Q3726874,Epifanio,8,12
Q3730974,https://www.wikidata.org/wiki/Q3730974,Era,3,3
Q3731009,https://www.wikidata.org/wiki/Q3731009,Eraclide,2,6
Q3731050,https://www.wikidata.org/wiki/Q3731050,Eraldo,2,6
Q3731653,https://www.wikidata.org/wiki/Q3731653,Eridano,1,1
Q3732023,https://www.wikidata.org/wiki/Q3732023,Erminia,5,12
Q3732033,https://www.wikidata.org/wiki/Q3732033,Erminio,2,36
Q3732077,https://www.wikidata.org/wiki/Q3732077,Ermolao,1,6
Q3732439,https://www.wikidata.org/wiki/Q3732439,Erode,1,1
Q3732488,https://www.wikidata.org/wiki/Q3732488,Eros,7,29
Q373257,https://www.wikidata.org/wiki/Q373257,Boleslaw,5,16
Q3732612,https://www.wikidata.org/wiki/Q3732612,Hersylia,1,6
Q3733105,https://www.wikidata.org/wiki/Q3733105,Esperia,1,1
Q3734136,https://www.wikidata.org/wiki/Q3734136,Euclide,2,2
Q3734153,https://www.wikidata.org/wiki/Q3734153,Eudemo,1,1
Q3734169,https://www.wikidata.org/wiki/Q3734169,Eudora,1,1
Q3734199,https://www.wikidata.org/wiki/Q3734199,Eufemio,4,4
Q3734206,https://www.wikidata.org/wiki/Q3734206,Eufrazja,2,2
Q3734209,https://www.wikidata.org/wiki/Q3734209,Eufrosina,3,4
Q3734511,https://www.wikidata.org/wiki/Q3734511,Eulogiusz,9,19
Q3734525,https://www.wikidata.org/wiki/Q3734525,Eumene,2,2
Q3734587,https://www.wikidata.org/wiki/Q3734587,Euplio,1,1
Q3734594,https://www.wikidata.org/wiki/Q3734594,Euprepio,1,1
Q3734619,https://www.wikidata.org/wiki/Q3734619,Eurialo,1,1
Q3734632,https://www.wikidata.org/wiki/Q3734632,Euridice,1,1
Q3734944,https://www.wikidata.org/wiki/Q3734944,Eurosia,2,2
Q3735051,https://www.wikidata.org/wiki/Q3735051,Eustorgio,2,2
Q3735085,https://www.wikidata.org/wiki/Q3735085,Eutropiusz,2,2
Q3735179,https://www.wikidata.org/wiki/Q3735179,Evandro,5,26
Q3735207,https://www.wikidata.org/wiki/Q3735207,Evangelista,3,5
Q3736446,https://www.wikidata.org/wiki/Q3736446,Ezzelino,1,3
Q3737373,https://www.wikidata.org/wiki/Q3737373,Berat,4,9
Q3737892,https://www.wikidata.org/wiki/Q3737892,Fabiola,11,24
Q373803,https://www.wikidata.org/wiki/Q373803,Thalia,4,7
Q3739415,https://www.wikidata.org/wiki/Q3739415,Fantino,1,3
Q3740805,https://www.wikidata.org/wiki/Q3740805,Faith,7,32
Q3742007,https://www.wikidata.org/wiki/Q3742007,Fedra,2,2
Q3742251,https://www.wikidata.org/wiki/Q3742251,Felicjan,2,10
Q3742823,https://www.wikidata.org/wiki/Q3742823,Firmus,1,13
Q3744555,https://www.wikidata.org/wiki/Q3744555,Fidenzio,1,2
Q3744564,https://www.wikidata.org/wiki/Q3744564,Fido,2,2
Q3744917,https://www.wikidata.org/wiki/Q3744917,Filandro,1,2
Q3744961,https://www.wikidata.org/wiki/Q3744961,Fileno,1,2
Q3745522,https://www.wikidata.org/wiki/Q3745522,Filoteusz,4,5
Q3745797,https://www.wikidata.org/wiki/Q3745797,Fioravante,2,4
Q3745845,https://www.wikidata.org/wiki/Q3745845,Fiore,1,4
Q3746002,https://www.wikidata.org/wiki/Q3746002,Firmino,2,3
Q3746367,https://www.wikidata.org/wiki/Q3746367,Flaminio,3,19
Q374807,https://www.wikidata.org/wiki/Q374807,Adriana,31,212
Q3748805,https://www.wikidata.org/wiki/Q3748805,Fortuna,1,1
Q3748860,https://www.wikidata.org/wiki/Q3748860,Fortunio,2,3
Q3749369,https://www.wikidata.org/wiki/Q3749369,Coriolano,4,11
Q3752808,https://www.wikidata.org/wiki/Q3752808,Frediano,2,4
Q3754158,https://www.wikidata.org/wiki/Q3754158,Fulberto,2,2
Q3757534,https://www.wikidata.org/wiki/Q3757534,Galdino,2,2
Q3757616,https://www.wikidata.org/wiki/Q3757616,Galileo,1,7
Q3758074,https://www.wikidata.org/wiki/Q3758074,Gandolfo,1,1
Q3759286,https://www.wikidata.org/wiki/Q3759286,Gelindo,2,2
Q3759346,https://www.wikidata.org/wiki/Q3759346,Geminiano,2,2
Q3759647,https://www.wikidata.org/wiki/Q3759647,Generoso,5,8
Q3760106,https://www.wikidata.org/wiki/Q3760106,Genserico,1,1
Q3760149,https://www.wikidata.org/wiki/Q3760149,Gentile,2,10
Q3761051,https://www.wikidata.org/wiki/Q3761051,Gerlando,2,5
Q3761409,https://www.wikidata.org/wiki/Q3761409,Gesualdo,1,8
Q3761531,https://www.wikidata.org/wiki/Q3761531,Getulio,3,3
Q3761751,https://www.wikidata.org/wiki/Q3761751,Ghigo,1,2
Q3761764,https://www.wikidata.org/wiki/Q3761764,Ghino,1,3
Q3762353,https://www.wikidata.org/wiki/Q3762353,Giaime,1,2
Q376265,https://www.wikidata.org/wiki/Q376265,Mamoru,1,70
Q3762774,https://www.wikidata.org/wiki/Q3762774,Gianantonio,1,7
Q3762791,https://www.wikidata.org/wiki/Q3762791,Giancarlo,15,293
Q3763183,https://www.wikidata.org/wiki/Q3763183,Gianlorenzo,1,3
Q3763356,https://www.wikidata.org/wiki/Q3763356,Gianmaria,1,7
Q3763361,https://www.wikidata.org/wiki/Q3763361,Gianmario,2,10
Q3763370,https://www.wikidata.org/wiki/Q3763370,Gianmatteo,1,2
Q376340,https://www.wikidata.org/wiki/Q376340,Narciso,19,69
Q3763707,https://www.wikidata.org/wiki/Q3763707,Giano,2,9
Q3763737,https://www.wikidata.org/wiki/Q3763737,Gianpiero,2,17
Q3763747,https://www.wikidata.org/wiki/Q3763747,Gianpietro,2,8
Q3763778,https://www.wikidata.org/wiki/Q3763778,Gianvito,1,5
Q3764147,https://www.wikidata.org/wiki/Q3764147,Gigliola,1,6
Q3764183,https://www.wikidata.org/wiki/Q3764183,Gilad,2,11
Q3764875,https://www.wikidata.org/wiki/Q3764875,Giobbe,1,2
Q3765044,https://www.wikidata.org/wiki/Q3765044,Giocondo,3,6
Q3765201,https://www.wikidata.org/wiki/Q3765201,Giorgia,1,41
Q3765992,https://www.wikidata.org/wiki/Q3765992,Giosafat,2,2
Q3766029,https://www.wikidata.org/wiki/Q3766029,Giotto,1,8
Q3766541,https://www.wikidata.org/wiki/Q3766541,Giovanni Battista,4,151
Q3769815,https://www.wikidata.org/wiki/Q3769815,Julitta,1,1
Q3771900,https://www.wikidata.org/wiki/Q3771900,Glauco,6,30
Q3771999,https://www.wikidata.org/wiki/Q3771999,Glenys,3,4
Q3773482,https://www.wikidata.org/wiki/Q3773482,Gordiano,2,2
Q377369,https://www.wikidata.org/wiki/Q377369,Adrienne,20,86
Q3776094,https://www.wikidata.org/wiki/Q3776094,Grazioso,2,3
Q3776257,https://www.wikidata.org/wiki/Q3776257,Greca,1,1
Q3778097,https://www.wikidata.org/wiki/Q3778097,Guala,1,1
Q3778105,https://www.wikidata.org/wiki/Q3778105,Gualberto,10,17
Q3778502,https://www.wikidata.org/wiki/Q3778502,Guelfo,1,5
Q3779084,https://www.wikidata.org/wiki/Q3779084,Guia,1,3
Q3779697,https://www.wikidata.org/wiki/Q3779697,Guiscardo,1,1
Q3780127,https://www.wikidata.org/wiki/Q3780127,Guðríður,1,1
Q3782396,https://www.wikidata.org/wiki/Q3782396,Hagen,8,36
Q3783460,https://www.wikidata.org/wiki/Q3783460,Harper,3,13
Q3783818,https://www.wikidata.org/wiki/Q3783818,Hazel,15,61
Q3784137,https://www.wikidata.org/wiki/Q3784137,Hillevi,2,8
Q3784409,https://www.wikidata.org/wiki/Q3784409,Heino,8,48
Q3785032,https://www.wikidata.org/wiki/Q3785032,Hephzibah,1,1
Q3785750,https://www.wikidata.org/wiki/Q3785750,Hiram,2,2
Q3786711,https://www.wikidata.org/wiki/Q3786711,Hope,4,33
Q378694,https://www.wikidata.org/wiki/Q378694,Georgia,15,91
Q3787148,https://www.wikidata.org/wiki/Q3787148,Gleb,6,41
Q378867,https://www.wikidata.org/wiki/Q378867,Iris,30,147
Q379029,https://www.wikidata.org/wiki/Q379029,Salome,11,17
Q3791440,https://www.wikidata.org/wiki/Q3791440,Iago,2,12
Q3791692,https://www.wikidata.org/wiki/Q3791692,Icilio,3,10
Q3791763,https://www.wikidata.org/wiki/Q3791763,Idalia,1,1
Q3791790,https://www.wikidata.org/wiki/Q3791790,Idelma,1,1
Q3791909,https://www.wikidata.org/wiki/Q3791909,Idreno,1,1
Q3792214,https://www.wikidata.org/wiki/Q3792214,Higinio,6,12
Q3796115,https://www.wikidata.org/wiki/Q3796115,Hamilcar,3,3
Q3796357,https://www.wikidata.org/wiki/Q3796357,Ildefonso,11,31
Q3796383,https://www.wikidata.org/wiki/Q3796383,Ilenia,1,5
Q3796617,https://www.wikidata.org/wiki/Q3796617,Imerio,1,4
Q3796651,https://www.wikidata.org/wiki/Q3796651,Immacolata,1,5
Q3798293,https://www.wikidata.org/wiki/Q3798293,Indira,12,21
Q3798364,https://www.wikidata.org/wiki/Q3798364,Indra,1,1
Q3798879,https://www.wikidata.org/wiki/Q3798879,Inna,16,67
Q3801382,https://www.wikidata.org/wiki/Q3801382,Iole,1,1
Q3801415,https://www.wikidata.org/wiki/Q3801415,Ione,5,6
Q3801440,https://www.wikidata.org/wiki/Q3801440,Iorio,1,1
Q3801671,https://www.wikidata.org/wiki/Q3801671,Ippazio,1,1
Q3802081,https://www.wikidata.org/wiki/Q3802081,Irnerio,1,2
Q3802541,https://www.wikidata.org/wiki/Q3802541,Islam,4,4
Q3802587,https://www.wikidata.org/wiki/Q3802587,Ismaele,1,1
Q3804823,https://www.wikidata.org/wiki/Q3804823,Ivanhoe,2,3
Q3805211,https://www.wikidata.org/wiki/Q3805211,Jeb,1,16
Q3805835,https://www.wikidata.org/wiki/Q3805835,Iacopo,2,19
Q3806082,https://www.wikidata.org/wiki/Q3806082,Jader,3,10
Q3806430,https://www.wikidata.org/wiki/Q3806430,Jamar,3,23
Q3806969,https://www.wikidata.org/wiki/Q3806969,Giovanna,16,119
Q3807899,https://www.wikidata.org/wiki/Q3807899,Jenny,40,294
Q3808011,https://www.wikidata.org/wiki/Q3808011,Jerry,45,802
Q3808609,https://www.wikidata.org/wiki/Q3808609,Jocelyn,15,65
Q3809990,https://www.wikidata.org/wiki/Q3809990,Joos,3,3
Q381098,https://www.wikidata.org/wiki/Q381098,Benno,16,153
Q381351,https://www.wikidata.org/wiki/Q381351,Hannelore,6,87
Q3814192,https://www.wikidata.org/wiki/Q3814192,Kazuya,1,121
Q3814558,https://www.wikidata.org/wiki/Q3814558,Kendrick,4,23
Q3816924,https://www.wikidata.org/wiki/Q3816924,Lourdes,13,56
Q381702,https://www.wikidata.org/wiki/Q381702,Horst,14,1032
Q3817554,https://www.wikidata.org/wiki/Q3817554,Tapio,2,42
Q3817756,https://www.wikidata.org/wiki/Q3817756,Kálmán,7,169
Q382158,https://www.wikidata.org/wiki/Q382158,Afet,2,2
Q3825511,https://www.wikidata.org/wiki/Q3825511,Laerte,1,3
Q3826267,https://www.wikidata.org/wiki/Q3826267,Lamar,1,43
Q3826765,https://www.wikidata.org/wiki/Q3826765,Lando,2,9
Q3826841,https://www.wikidata.org/wiki/Q3826841,Lanfranco,1,21
Q3827017,https://www.wikidata.org/wiki/Q3827017,Lapo,2,6
Q3827960,https://www.wikidata.org/wiki/Q3827960,Lauro,10,39
Q3828059,https://www.wikidata.org/wiki/Q3828059,Lavinia,8,25
Q3829266,https://www.wikidata.org/wiki/Q3829266,Leanne,6,29
Q3829276,https://www.wikidata.org/wiki/Q3829276,Learco,1,2
Q3830090,https://www.wikidata.org/wiki/Q3830090,Lello,1,8
Q3830625,https://www.wikidata.org/wiki/Q3830625,Leonida,21,69
Q3830734,https://www.wikidata.org/wiki/Q3830734,Lepido,1,1
Q3831067,https://www.wikidata.org/wiki/Q3831067,Leto,1,3
Q3831166,https://www.wikidata.org/wiki/Q3831166,Letterio,1,6
Q3831212,https://www.wikidata.org/wiki/Q3831212,Leucio,1,1
Q3831671,https://www.wikidata.org/wiki/Q3831671,Libero,2,37
Q3831989,https://www.wikidata.org/wiki/Q3831989,Licia,2,9
Q3832067,https://www.wikidata.org/wiki/Q3832067,Lido,1,9
Q3832420,https://www.wikidata.org/wiki/Q3832420,Lillo,4,4
Q3833063,https://www.wikidata.org/wiki/Q3833063,Lino,22,135
Q3833371,https://www.wikidata.org/wiki/Q3833371,Lisandro,5,20
Q3834677,https://www.wikidata.org/wiki/Q3834677,Vittorio,18,532
Q3836481,https://www.wikidata.org/wiki/Q3836481,Lois,13,107
Q3836759,https://www.wikidata.org/wiki/Q3836759,Lora,8,15
Q3836844,https://www.wikidata.org/wiki/Q3836844,Lorenza,7,21
Q3837133,https://www.wikidata.org/wiki/Q3837133,Loreto,6,13
Q3837685,https://www.wikidata.org/wiki/Q3837685,Lounès,1,4
Q3837941,https://www.wikidata.org/wiki/Q3837941,Luana,6,23
Q3838773,https://www.wikidata.org/wiki/Q3838773,Lucilla,3,10
Q3838785,https://www.wikidata.org/wiki/Q3838785,Lucina,3,3
Q3839075,https://www.wikidata.org/wiki/Q3839075,Ludovica,5,18
Q3840849,https://www.wikidata.org/wiki/Q3840849,Lupo,3,4
Q3841003,https://www.wikidata.org/wiki/Q3841003,Lykke,3,4
Q3841018,https://www.wikidata.org/wiki/Q3841018,Lynn,16,226
Q3841109,https://www.wikidata.org/wiki/Q3841109,Ligia,4,9
Q3842057,https://www.wikidata.org/wiki/Q3842057,Macedonio,4,6
Q3843047,https://www.wikidata.org/wiki/Q3843047,Maffeo,1,10
Q3843156,https://www.wikidata.org/wiki/Q3843156,Maggiorino,1,3
Q3843255,https://www.wikidata.org/wiki/Q3843255,Maglorio,1,1
Q3843768,https://www.wikidata.org/wiki/Q3843768,Malak,3,4
Q3844130,https://www.wikidata.org/wiki/Q3844130,Mamert,2,3
Q3844132,https://www.wikidata.org/wiki/Q3844132,Mamiliano,1,1
Q3844360,https://www.wikidata.org/wiki/Q3844360,Mancio,1,1
Q3844712,https://www.wikidata.org/wiki/Q3844712,Manlio,4,63
Q3844773,https://www.wikidata.org/wiki/Q3844773,Manno,2,3
Q3844884,https://www.wikidata.org/wiki/Q3844884,Manswet,4,8
Q384543,https://www.wikidata.org/wiki/Q384543,Africanus,1,1
Q3845512,https://www.wikidata.org/wiki/Q3845512,Marcellino,4,8
Q3846724,https://www.wikidata.org/wiki/Q3846724,Mardonio,1,1
Q3846837,https://www.wikidata.org/wiki/Q3846837,Marfisa,1,1
Q3847215,https://www.wikidata.org/wiki/Q3847215,Maria Cristina,1,2
Q384753,https://www.wikidata.org/wiki/Q384753,Mohini,2,2
Q3847683,https://www.wikidata.org/wiki/Q3847683,Mariangela,4,13
Q3847949,https://www.wikidata.org/wiki/Q3847949,Marilda,2,2
Q3847952,https://www.wikidata.org/wiki/Q3847952,Marilena,4,14
Q3847980,https://www.wikidata.org/wiki/Q3847980,Marilù,2,6
Q3849297,https://www.wikidata.org/wiki/Q3849297,Osmo,1,15
Q3849698,https://www.wikidata.org/wiki/Q3849698,Marlon,23,109
Q3849707,https://www.wikidata.org/wiki/Q3849707,Marmaduke,5,10
Q3849764,https://www.wikidata.org/wiki/Q3849764,Maro,6,10
Q3850210,https://www.wikidata.org/wiki/Q3850210,Martinian,1,1
Q3852399,https://www.wikidata.org/wiki/Q3852399,Maura,10,31
Q3853275,https://www.wikidata.org/wiki/Q3853275,Mazzeo,1,1
Q3854164,https://www.wikidata.org/wiki/Q3854164,Melchiorre,2,23
Q3854288,https://www.wikidata.org/wiki/Q3854288,Melody,8,21
Q3854316,https://www.wikidata.org/wiki/Q3854316,Melvin,17,140
Q3854362,https://www.wikidata.org/wiki/Q3854362,Memmo,1,2
Q3854604,https://www.wikidata.org/wiki/Q3854604,Menas,3,3
Q3854614,https://www.wikidata.org/wiki/Q3854614,Menahem,2,3
Q3854620,https://www.wikidata.org/wiki/Q3854620,Μένανδρος,2,2
Q3854647,https://www.wikidata.org/wiki/Q3854647,Menelao,1,1
Q385468,https://www.wikidata.org/wiki/Q385468,Elizabeth,52,993
Q3854696,https://www.wikidata.org/wiki/Q3854696,Memnone,1,1
Q3855081,https://www.wikidata.org/wiki/Q3855081,Merkury,2,2
Q3855337,https://www.wikidata.org/wiki/Q3855337,Messalina,1,1
Q3855568,https://www.wikidata.org/wiki/Q3855568,Metello,1,1
Q3855616,https://www.wikidata.org/wiki/Q3855616,Metodio,1,1
Q3855727,https://www.wikidata.org/wiki/Q3855727,Metrofan,2,2
Q3855782,https://www.wikidata.org/wiki/Q3855782,Meurig,1,1
Q3856896,https://www.wikidata.org/wiki/Q3856896,Michiru,1,17
Q3857549,https://www.wikidata.org/wiki/Q3857549,Milagros,8,25
Q3857825,https://www.wikidata.org/wiki/Q3857825,Milda,3,6
Q3858043,https://www.wikidata.org/wiki/Q3858043,Milone,2,2
Q3858169,https://www.wikidata.org/wiki/Q3858169,Milziade,2,4
Q3858194,https://www.wikidata.org/wiki/Q3858194,Mimma,1,3
Q3858198,https://www.wikidata.org/wiki/Q3858198,Mimmo,2,26
Q3858228,https://www.wikidata.org/wiki/Q3858228,Mimosa,1,2
Q3858372,https://www.wikidata.org/wiki/Q3858372,Minerva,5,12
Q3858893,https://www.wikidata.org/wiki/Q3858893,Miro,13,43
Q3858942,https://www.wikidata.org/wiki/Q3858942,Myrtle,6,17
Q3858963,https://www.wikidata.org/wiki/Q3858963,Misaele,1,1
Q3859381,https://www.wikidata.org/wiki/Q3859381,Misty,1,12
Q3859417,https://www.wikidata.org/wiki/Q3859417,Mitchell,14,143
Q386015,https://www.wikidata.org/wiki/Q386015,Hamish,6,39
Q3860394,https://www.wikidata.org/wiki/Q3860394,Monaldo,1,2
Q386156,https://www.wikidata.org/wiki/Q386156,Waltraud,5,54
Q3862832,https://www.wikidata.org/wiki/Q3862832,Morando,1,1
Q3862863,https://www.wikidata.org/wiki/Q3862863,Mordecai,11,23
Q3862934,https://www.wikidata.org/wiki/Q3862934,Moreno,6,33
Q3866466,https://www.wikidata.org/wiki/Q3866466,Mouloud,2,12
Q3868497,https://www.wikidata.org/wiki/Q3868497,Musetta,1,1
Q3868783,https://www.wikidata.org/wiki/Q3868783,Muziano,1,1
Q3869139,https://www.wikidata.org/wiki/Q3869139,Myrna,8,15
Q3869789,https://www.wikidata.org/wiki/Q3869789,Nabor,4,8
Q3869947,https://www.wikidata.org/wiki/Q3869947,Nahum,16,36
Q3870022,https://www.wikidata.org/wiki/Q3870022,Naldo,2,2
Q3870193,https://www.wikidata.org/wiki/Q3870193,Naoko,2,122
Q3870695,https://www.wikidata.org/wiki/Q3870695,Natascia,1,1
Q3874039,https://www.wikidata.org/wiki/Q3874039,Nazzareno,2,16
Q3874205,https://www.wikidata.org/wiki/Q3874205,Neemia,1,1
Q3874602,https://www.wikidata.org/wiki/Q3874602,Nemo,3,5
Q3874738,https://www.wikidata.org/wiki/Q3874738,Nereo,5,15
Q3874758,https://www.wikidata.org/wiki/Q3874758,Nerio,3,7
Q3877003,https://www.wikidata.org/wiki/Q3877003,Nilde,1,1
Q3877082,https://www.wikidata.org/wiki/Q3877082,Nimfa,1,1
Q387792,https://www.wikidata.org/wiki/Q387792,Aladár,5,72
