visitID,Column,unique_id,query_normalised,query_tokens
2693994,66104,66104-2693994,cyclisme,1
2694030,66105,66105-2694030,marcaillou,1
2694274,66106,66106-2694274,marceline,1
2694274,66107,66107-2694274,marceline clown,2
2694309,66108,66108-2694309,oscar proost,2
2694454,66109,66109-2694454,hôpital,1
2694454,66110,66110-2694454,hôpital saint-pierre,2
2694454,66111,66111-2694454,saint pierre,2
2694454,66112,66112-2694454,saint-pierre,1
2694595,66113,66113-2694595,marceline circus,2
2694595,66115,66115-2694595,martini clown,2
2694595,66114,66114-2694595,marceline clown,2
2694659,66116,66116-2694659,koning leopold,2
2694664,66117,66117-2694664,lanaken,1
2694767,66118,66118-2694767,plomdeur,1
2694903,66119,66119-2694903,alberic collin justice,3
2694903,66120,66120-2694903,collin justice,2
2694903,66121,66121-2694903,exposition justice anvers document,4
2695045,66127,66127-2695045,wielrenner,1
2695045,66122,66122-2695045,chabot cyclisme,2
2695045,66123,66123-2695045,cyclisme,1
2695045,66124,66124-2695045,cycliste,1
2695045,66125,66125-2695045,cyclistes,1
2695045,66126,66126-2695045,wielrennen,1
2695045,66128,66128-2695045,wielrijden,1
2695094,66129,66129-2695094,palais des arts,3
2695149,66130,66130-2695149,pontoporos,1
2695152,66131,66131-2695152,lierlé,1
2695329,66132,66132-2695329,document judiciaire,2
2695329,66133,66133-2695329,exposition justice anvers document,4
2695402,66134,66134-2695402,sweron,1
2695418,66135,66135-2695418,amalia rodrigues,2
2695418,66136,66136-2695418,amalia rodriguez,2
2695428,66137,66137-2695428,léopoldine,1
2695501,66138,66138-2695501,roi,1
2695506,66139,66139-2695506,plomdeur,1
2695609,66140,66140-2695609,marceline clown,2
2695610,66141,66141-2695610,noirefontaine,1
2695624,66142,66142-2695624,schauwbroeck,1
2695766,66143,66143-2695766,ebert,1
2695930,66144,66144-2695930,cycliste,1
2695930,66145,66145-2695930,cyclistes,1
2695943,66146,66146-2695943,rijswijck,1
2695945,66147,66147-2695945,hamme,1
2695945,66148,66148-2695945,hamme hospitaalstraat,2
2696039,66149,66149-2696039,dreesen,1
2696039,66150,66150-2696039,dreessen,1
2696094,66151,66151-2696094,bertholet marbehan,2
2696094,66152,66152-2696094,mullesch,1
2696094,66153,66153-2696094,mullesch etalle,2
2696104,66155,66155-2696104,vandersmissen lier,2
2696104,66154,66154-2696104,vandersmissen,1
2696125,66156,66156-2696125,wijnegem bom,2
2696125,66157,66157-2696125,wijnegem bom v1,3
2696146,66158,66158-2696146,wondelgem,1
2696262,66159,66159-2696262,dijlemolens,1
2696328,66160,66160-2696328,bouqueau,1
2696340,66162,66162-2696340,zwevegem,1
2696340,66161,66161-2696340,deerlijk,1
2696345,66163,66163-2696345,musée peinture cavens schaerbeek,4
2696345,66164,66164-2696345,musée peinture schaerbeek,3
2696345,66165,66165-2696345,palais des arts,3
2696400,66166,66166-2696400,opwijk,1
2696414,66167,66167-2696414,de kaey,2
2696414,66168,66168-2696414,kaey,1
2696454,66169,66169-2696454,*,1
2696488,66170,66170-2696488,father van hecke,3
2696488,66171,66171-2696488,joseph van hecke,3
2696488,66172,66172-2696488,van hecke,2
2696502,66173,66173-2696502,brussel,1
2696896,66175,66175-2696896,chateau lodelinsart,2
2696896,66174,66174-2696896,chateau de lodelinsart,3
2696951,66176,66176-2696951,devaux wiener,2
2696951,66177,66177-2696951,devaux wiener coin,3
2696951,66178,66178-2696951,devaux wiener monnaie,3
2696981,66179,66179-2696981,peggy guggenheim,2
2696981,66180,66180-2696981,vuillard,1
2697061,66181,66181-2697061,wondelgem,1
2697119,66188,66188-2697119,wielrijder,1
2697119,66182,66182-2697119,cyclisme,1
2697119,66183,66183-2697119,cycliste,1
2697119,66184,66184-2697119,wielrennen,1
2697119,66185,66185-2697119,wielrenner,1
2697119,66186,66186-2697119,wielrenners,1
2697119,66187,66187-2697119,wielrijden,1
2697296,66189,66189-2697296,al liftend de wereld rond,5
2697296,66190,66190-2697296,al liftend de wereld rond hugo rau,7
2697385,66191,66191-2697385,charbonnage du horloz,3
2697385,66193,66193-2697385,horloz,1
2697385,66192,66192-2697385,chateau de lodelinsart,3
2697428,66194,66194-2697428,olympia edouard manet,3
2697459,66195,66195-2697459,aimé bogaerts,2
2697459,66197,66197-2697459,johan,1
2697459,66196,66196-2697459,bogaerts,1
2697459,66198,66198-2697459,kinderkoor,1
2697653,66199,66199-2697653,naissances,1
2697753,66200,66200-2697753,sharifu ahmed,2
2698003,66201,66201-2698003,heckers,1
2698016,66202,66202-2698016,wondelgem,1
2698029,66203,66203-2698029,fuchs,1
2698029,66204,66204-2698029,louis fuchs,2
2698029,66205,66205-2698029,place de la société civile,5
2698222,66206,66206-2698222,théophile gautier spirite,3
2698476,66207,66207-2698476,jules claretie,2
2698493,66211,66211-2698493,palmans,1
2698493,66212,66212-2698493,taeyaerts,1
2698493,66208,66208-2698493,cluytmans,1
2698493,66209,66209-2698493,eulaers,1
2698493,66210,66210-2698493,onof,1
2698493,66213,66213-2698493,versluys,1
2698523,66216,66216-2698523,football international,2
2698523,66217,66217-2698523,internationaal voetbal,2
2698523,66214,66214-2698523,belgique football,2
2698523,66215,66215-2698523,football,1
2698523,66218,66218-2698523,voetbal,1
2698649,66219,66219-2698649,huy,1
2698679,66220,66220-2698679,heckers,1
2698953,66221,66221-2698953,marcaillou,1
2699031,66222,66222-2699031,philippeville,1
2699056,66223,66223-2699056,hersselt,1
2699145,66224,66224-2699145,franckx,1
2699145,66225,66225-2699145,neirinck,1
2699170,66226,66226-2699170,garde civique de boom,4
2699170,66227,66227-2699170,garde civique de saint-gilles,4
2699181,66228,66228-2699181,hermans,1
2699236,66229,66229-2699236,van eesbeck,2
2699236,66230,66230-2699236,van eesbeck dit vanderhagen,4
2699239,66231,66231-2699239,hellebecq,1
2699239,66232,66232-2699239,marcq,1
2699451,66233,66233-2699451,liezele,1
2699491,66234,66234-2699491,heckers,1
2699491,66235,66235-2699491,hemelsoet,1
2699542,66236,66236-2699542,fregoli,1
2699604,66237,66237-2699604,brasserie namur,2
2699604,66238,66238-2699604,brasserie spy,2
2699604,66239,66239-2699604,clarembaux spy,2
2699604,66240,66240-2699604,fanfare spy,2
2699604,66242,66242-2699604,spy bourgmestre,2
2699604,66243,66243-2699604,tamines brasserie,2
2699604,66244,66244-2699604,vendrebrasserie namur,2
2699604,66241,66241-2699604,spy,1
2699774,66245,66245-2699774,futvoie,1
2699774,66246,66246-2699774,futvoye,1
2699792,66248,66248-2699792,empain lambert,2
2699792,66249,66249-2699792,hommes les plus riches,4
2699792,66250,66250-2699792,les plus riches,3
2699792,66247,66247-2699792,empain,1
2700042,66251,66251-2700042,merksem merxem,2
2700042,66252,66252-2700042,merxem merksem,2
2700058,66254,66254-2700058,houtem,1
2700058,66253,66253-2700058,furnes,1
2700162,66255,66255-2700162,"stade, louvain, louvaniste, football, sports, leuven, brabançonne, division, tournoi,",9
2700281,66256,66256-2700281,leberge,1
2700307,66257,66257-2700307,le matin,2
2700372,66258,66258-2700372,lokeren,1
2700394,66261,66261-2700394,ellezelles cercle,2
2700394,66259,66259-2700394,creteur,1
2700394,66260,66260-2700394,ellezelles,1
2700394,66262,66262-2700394,severin,1
2700480,66264,66264-2700480,boutry deltenre,2
2700480,66267,66267-2700480,gubbins bruxelles,2
2700480,66269,66269-2700480,gubbins ixelles,2
2700480,66263,66263-2700480,blavier wodecq,2
2700480,66265,66265-2700480,boutry wodecq,2
2700480,66266,66266-2700480,creteur,1
2700480,66268,66268-2700480,gubbins ellezelles,2
2700713,66270,66270-2700713,gill,1
2700794,66271,66271-2700794,leberge,1
2700877,66272,66272-2700877,accident,1
2700877,66273,66273-2700877,cambriolage,1
2700877,66274,66274-2700877,chien,1
2700877,66275,66275-2700877,voiture,1
2700882,66276,66276-2700882,opwijk,1
2701120,66277,66277-2701120,football,1
2701241,66278,66278-2701241,chabot cyclisme,2
2701241,66279,66279-2701241,wielrijden,1
2701247,66280,66280-2701247,de werie,2
2701247,66281,66281-2701247,dewerie,1
2701247,66282,66282-2701247,werie,1
2701247,66283,66283-2701247,wery,1
2701299,66285,66285-2701299,spée,1
2701299,66284,66284-2701299,null,1
2701309,66287,66287-2701309,holland,1
2701309,66286,66286-2701309,football,1
2701309,66288,66288-2701309,rode duivels,2
2701309,66289,66289-2701309,voetbal,1
2701581,66290,66290-2701581,colonne salon,2
2701581,66292,66292-2701581,dens colonne,2
2701581,66293,66293-2701581,monument congrès,2
2701581,66291,66291-2701581,dens,1
2701725,66294,66294-2701725,auto-garage,1
2701847,66295,66295-2701847,football,1
2702114,66296,66296-2702114,louis courtois,2
2702222,66297,66297-2702222,dens colonne,2
2702275,66298,66298-2702275,vers l,2
2702327,66299,66299-2702327,edouard manet nana,3
2702414,66300,66300-2702414,tadema,1
2702616,66301,66301-2702616,lenin,1
2702616,66302,66302-2702616,rusland revolutie,2
2702756,66303,66303-2702756,bolle thourout,2
2702756,66304,66304-2702756,bolle+thourout,1
2702756,66305,66305-2702756,wijnendaele,1
2703114,66306,66306-2703114,bolle thourout,2
2703172,66307,66307-2703172,opont,1
2703323,66309,66309-2703323,square de la société civile,5
2703323,66308,66308-2703323,place de la société civile,5
2703467,66311,66311-2703467,szigeti bach,2
2703467,66310,66310-2703467,bach,1
2703489,66314,66314-2703489,six jours gand,3
2703489,66315,66315-2703489,six jours gand sport,4
2703489,66316,66316-2703489,six jours gand sports,4
2703489,66321,66321-2703489,zesdaagse gent sport,3
2703489,66322,66322-2703489,zesdagen,1
2703489,66318,66318-2703489,zes dagen,2
2703489,66319,66319-2703489,zes dagen gent sport,4
2703489,66323,66323-2703489,zesdagenkoers gent sport,3
2703489,66312,66312-2703489,bolle thourout,2
2703489,66313,66313-2703489,ronde vlaanderen wielrijden,3
2703489,66317,66317-2703489,steyaert thourout,2
2703489,66320,66320-2703489,zesdaagse,1
2703688,66325,66325-2703688,meirelbeke,1
2703688,66326,66326-2703688,meirelbekevan den broecke,3
2703688,66327,66327-2703688,simon philippart,2
2703688,66328,66328-2703688,van den broecke,3
2703688,66329,66329-2703688,van den broecke polidoor,4
2703688,66330,66330-2703688,van den broecke polydoor,4
2703688,66331,66331-2703688,vlassenroot,1
2703688,66332,66332-2703688,westelinck,1
2703688,66324,66324-2703688,hendrickx,1
2703697,66333,66333-2703697,louise lateau dumont,3
2703747,66334,66334-2703747,hoogeschoolcommissie,1
2703747,66335,66335-2703747,rapport macleod,2
2703932,66336,66336-2703932,comète,1
2703932,66337,66337-2703932,cubes,1
2703932,66338,66338-2703932,empoisonnement,1
2703932,66340,66340-2703932,mains,1
2703932,66341,66341-2703932,mains coupées,2
2703932,66342,66342-2703932,mains oupées,2
2703932,66343,66343-2703932,nouvelles diverses,2
2703932,66344,66344-2703932,plunderen,1
2703932,66339,66339-2703932,fin du monde,3
2703956,66345,66345-2703956,exposition générale,2
2704147,66346,66346-2704147,charle-albert,1
2704147,66347,66347-2704147,charle-albert auguste cador,3
2704147,66348,66348-2704147,fernand hankard,2
2704148,66349,66349-2704148,migrant,1
2704191,66350,66350-2704191,ascenseur hydraulique,2
2704191,66351,66351-2704191,canal du centre,3
2704397,66352,66352-2704397,les deux clefs,3
2704431,66353,66353-2704431,hollandia cremerie,2
2704431,66354,66354-2704431,hollandia cremerie zuivel,3
2704492,66358,66358-2704492,deraeck cyclisme,2
2704492,66357,66357-2704492,de raeck cyclisme,3
2704492,66359,66359-2704492,deroeck cyclisme,2
2704492,66360,66360-2704492,dewispelaere cyclisme,2
2704492,66361,66361-2704492,dewispelaere wielrennen,2
2704492,66362,66362-2704492,dewispelaere wielrijden,2
2704492,66363,66363-2704492,dieudonne cyclisme,2
2704492,66364,66364-2704492,raeck,1
2704492,66365,66365-2704492,raeck cyclisme,2
2704492,66366,66366-2704492,raeck wielrennen,2
2704492,66367,66367-2704492,raeck wielrijden,2
2704492,66368,66368-2704492,wispelaere cyclisme,2
2704492,66369,66369-2704492,wispelaere wielrennen,2
2704492,66370,66370-2704492,wispelaere wielrijden,2
2704492,66355,66355-2704492,chabot cyclisme,2
2704492,66356,66356-2704492,courtoy cyclisme,2
2704512,66371,66371-2704512,jacobs ruysbroeck,2
2704512,66372,66372-2704512,jacobs ruysbroeck kerk,3
2704512,66373,66373-2704512,jacobs ruysbroeck kerk architect,4
2704512,66374,66374-2704512,jacobs ruysbroeck kerkhof,3
2704512,66377,66377-2704512,spoorweg vorst,2
2704512,66375,66375-2704512,ruysbroeck,1
2704512,66376,66376-2704512,spoorweg,1
2704637,66378,66378-2704637,charbonnage du horloz,3
2704753,66379,66379-2704753,arnold citroen,2
2704753,66381,66381-2704753,citroen arnold,2
2704753,66380,66380-2704753,citroen,1
2704753,66382,66382-2704753,le soir,2
2704753,66383,66383-2704753,magdalena bert,2
2704757,66384,66384-2704757,vichte,1
2704850,66385,66385-2704850,place de la société civile,5
2704850,66386,66386-2704850,quartier léopold,2
2704850,66387,66387-2704850,square de la société civile,5
2705080,66388,66388-2705080,devi dja,2
2705115,66390,66390-2705115,justin ponsar,2
2705115,66391,66391-2705115,juston ponsar,2
2705115,66392,66392-2705115,paliseul,1
2705115,66389,66389-2705115,furnémont,1
2705715,66393,66393-2705715,diepenbeek,1
2705825,66394,66394-2705825,catherine defossez,2
2705882,66395,66395-2705882,carnieres,1
2705882,66396,66396-2705882,carnières,1
2705899,66397,66397-2705899,rousselare,1
2705955,66398,66398-2705955,lacroix,1
2706101,66399,66399-2706101,hellebecq,1
2706101,66400,66400-2706101,hoves,1
2706118,66401,66401-2706118,actes officiele,2
2706118,66403,66403-2706118,buntincx eddy,2
2706118,66404,66404-2706118,buntinx,1
2706118,66405,66405-2706118,buntinx eduard,2
2706118,66406,66406-2706118,buntinx hasselt,2
2706118,66407,66407-2706118,buntinx limburg,2
2706118,66408,66408-2706118,burgemeester glabbeek,2
2706118,66410,66410-2706118,struijven,1
2706118,66412,66412-2706118,stuyven,1
2706118,66402,66402-2706118,actes officiels,2
2706118,66409,66409-2706118,glabbeek,1
2706118,66411,66411-2706118,struyven,1
2706152,66413,66413-2706152,mariakerke,1
2706329,66414,66414-2706329,festival rousselare,2
2706329,66415,66415-2706329,rousselare,1
2706336,66416,66416-2706336,bessarabie 1878,2
2706437,66417,66417-2706437,geurts,1
2706480,66418,66418-2706480,bernard spee onehope,3
2706485,66419,66419-2706485,devos deerlijk,2
2706485,66420,66420-2706485,gesneuveld devos deerlijk,3
2706485,66421,66421-2706485,vichte,1
2706628,66422,66422-2706628,leberge,1
2706761,66423,66423-2706761,décoration,1
2706761,66424,66424-2706761,sainte-hélène,1
2706814,66425,66425-2706814,caillau,1
2707079,66426,66426-2707079,chanly,1
2707079,66427,66427-2707079,durigneux,1
2707130,66428,66428-2707130,liezele,1
2707177,66429,66429-2707177,busschaert,1
2707177,66430,66430-2707177,busschaert vichte,2
2707186,66431,66431-2707186,debode,1
2707186,66432,66432-2707186,deerlijk,1
2707186,66433,66433-2707186,zwevegem,1
2707247,66434,66434-2707247,tonnaer,1
2707269,66435,66435-2707269,fernand khnopff,2
2707327,66436,66436-2707327,alberg congo,2
2707327,66439,66439-2707327,karlberg congo,2
2707327,66437,66437-2707327,"alberg, congo",2
2707327,66438,66438-2707327,hultberg,1
2707327,66440,66440-2707327,"karlberg, congo",2
2707327,66441,66441-2707327,levin congo,2
2707399,66442,66442-2707399,d,1
2707446,66443,66443-2707446,bessarabie 1878,2
2707544,66444,66444-2707544,tscharner,1
2707587,66445,66445-2707587,heppen,1
2707587,66446,66446-2707587,leopoldsburg,1
2707615,66447,66447-2707615,tips,1
2707615,66448,66448-2707615,tips nelis,2
2707629,66449,66449-2707629,muller,1
2707727,66450,66450-2707727,bosschere,1
